txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-20813,W-0175,2026-06-02T16:25:00,debit,48.33,clothing,transfer,prepaid,0,5466.32,
T-20814,W-0192,2026-06-02T16:25:00,credit,106.08,income,employer,eft,1,5189.52,earnings_id=EARN-10648
T-20815,W-0198,2026-06-02T16:27:00,credit,187.08,income,employer,eft,1,7789.89,earnings_id=EARN-10981
T-20816,W-0044,2026-06-02T16:30:00,debit,14.79,clothing,gas,credit_card,0,2404.75,
T-20817,W-0053,2026-06-02T16:30:00,credit,160.33,income,employer,eft,1,5970.95,earnings_id=EARN-02943
T-20818,W-0214,2026-06-02T16:30:00,credit,172.23,income,employer,eft,1,1486.96,earnings_id=EARN-11860
T-20819,W-0009,2026-06-02T16:34:00,debit,70.81,health,utility,prepaid,1,3907.9,
T-20820,W-0212,2026-06-02T16:34:00,debit,21.14,utilities,gas,debit_card,1,7718.83,
T-20821,W-0044,2026-06-02T16:36:00,credit,179.71,income,employer,eft,1,2584.46,earnings_id=EARN-02440
T-20822,W-0202,2026-06-02T16:36:00,credit,160.79,income,employer,eft,1,5218.47,earnings_id=EARN-11196
T-20823,W-0170,2026-06-02T16:41:00,debit,33.89,entertainment,gas,debit_card,0,1104.99,
T-20824,W-0106,2026-06-02T16:45:00,debit,32.14,other,atm,eft,0,5115.99,
T-20825,W-0108,2026-06-02T16:46:00,debit,44.08,food,retail,prepaid,0,9136.37,
T-20826,W-0211,2026-06-02T16:50:00,credit,133.31,income,employer,eft,1,4027.82,earnings_id=EARN-11693
T-20827,W-0119,2026-06-02T16:52:00,credit,210.26,income,employer,eft,1,2456.42,earnings_id=EARN-06635
T-20828,W-0103,2026-06-02T16:55:00,credit,213.78,income,employer,eft,1,10144.51,earnings_id=EARN-05744
T-20829,W-0037,2026-06-02T16:58:00,debit,74.58,health,atm,cash,1,10581.86,
T-20830,W-0045,2026-06-02T17:01:00,credit,256.12,income,employer,eft,1,4523.04,earnings_id=EARN-02493
T-20831,W-0066,2026-06-02T17:02:00,debit,26.55,clothing,atm,prepaid,0,5222.82,
T-20832,W-0038,2026-06-02T17:03:00,credit,143.1,income,employer,eft,1,2316.11,earnings_id=EARN-02102
T-20833,W-0161,2026-06-02T17:18:00,credit,44.54,advance,transfer,eft,0,667.9,advance_id=A-00116
T-20834,W-0161,2026-06-02T17:19:00,debit,1.99,advance_fee,transfer,eft,0,665.91,advance_id=A-00116
T-20835,W-0054,2026-06-02T17:20:00,debit,22.43,food,retail,credit_card,0,7898.87,
T-20836,W-0196,2026-06-02T17:27:00,credit,177.73,income,employer,eft,1,4460.4,earnings_id=EARN-10870
T-20837,W-0008,2026-06-02T17:30:00,credit,162.88,income,employer,eft,1,9643.83,earnings_id=EARN-00424
T-20838,W-0050,2026-06-02T17:35:00,credit,198.74,income,employer,eft,1,5577.47,earnings_id=EARN-02772
T-20839,W-0178,2026-06-02T17:35:00,credit,155.15,income,employer,eft,1,6524.66,earnings_id=EARN-09875
T-20840,W-0178,2026-06-02T17:35:00,debit,45.96,food,telecom,credit_card,0,6478.7,
T-20841,W-0203,2026-06-02T17:35:00,debit,47.46,health,streaming,credit_card,1,11569.48,
T-20842,W-0037,2026-06-02T17:38:00,credit,209.5,income,employer,eft,1,10791.36,earnings_id=EARN-02048
T-20843,W-0124,2026-06-02T17:40:00,debit,62.28,entertainment,utility,debit_card,0,7927.07,
T-20844,W-0176,2026-06-02T17:42:00,debit,60.77,other,restaurant,prepaid,0,7935.01,
T-20845,W-0197,2026-06-02T17:44:00,debit,21.29,health,atm,credit_card,1,4135.77,
T-20846,W-0054,2026-06-02T17:45:00,debit,63.81,transport,retail,credit_card,0,7835.06,
T-20847,W-0032,2026-06-02T17:47:00,debit,57.79,transport,utility,cash,0,2578.9,
T-20848,W-0048,2026-06-02T17:50:00,credit,218.16,income,employer,eft,1,7588.23,earnings_id=EARN-02664
T-20849,W-0052,2026-06-02T17:55:00,credit,240.94,income,employer,eft,1,12696.18,earnings_id=EARN-02887
T-20850,W-0153,2026-06-02T17:55:00,credit,214.83,income,employer,eft,1,6202.56,earnings_id=EARN-08501
T-20851,W-0137,2026-06-02T17:59:00,credit,201.71,income,employer,eft,1,10191.03,earnings_id=EARN-07623
T-20852,W-0219,2026-06-02T18:00:00,credit,134.72,income,employer,eft,1,4271.57,earnings_id=EARN-12134
T-20853,W-0046,2026-06-02T18:12:00,credit,248.1,income,employer,eft,1,10202.91,earnings_id=EARN-02551
T-20854,W-0075,2026-06-02T18:12:00,debit,22.91,utilities,retail,prepaid,1,8353.27,
T-20855,W-0195,2026-06-02T18:14:00,credit,222.79,income,employer,eft,1,7440.3,earnings_id=EARN-10812
T-20856,W-0076,2026-06-02T18:15:00,credit,225.98,income,employer,eft,1,7265.37,earnings_id=EARN-04230
T-20857,W-0069,2026-06-02T18:16:00,debit,59.04,transport,utility,cash,0,9538.03,
T-20858,W-0135,2026-06-02T18:17:00,credit,209.22,income,employer,eft,1,6738.43,earnings_id=EARN-07511
T-20859,W-0137,2026-06-02T18:20:00,debit,34.69,food,transfer,eft,0,10156.34,
T-20860,W-0174,2026-06-02T18:25:00,credit,140.5,income,employer,eft,1,-2098.12,earnings_id=EARN-09659
T-20861,W-0160,2026-06-02T18:29:00,debit,52.83,food,retail,eft,0,8795.98,
T-20862,W-0005,2026-06-02T18:32:00,credit,96.67,income,employer,eft,1,1058.96,earnings_id=EARN-00253
T-20863,W-0028,2026-06-02T18:34:00,credit,225.43,income,employer,eft,1,4005.47,earnings_id=EARN-01541
T-20864,W-0173,2026-06-02T18:35:00,debit,55.71,food,retail,prepaid,0,5161.11,
T-20865,W-0088,2026-06-02T18:40:00,debit,48.62,food,transfer,debit_card,0,3543.69,
T-20866,W-0112,2026-06-02T18:41:00,debit,19.89,food,streaming,prepaid,0,4228.85,
T-20867,W-0045,2026-06-02T18:46:00,debit,15.54,entertainment,landlord,cash,0,4507.5,
T-20868,W-0141,2026-06-02T18:51:00,debit,43.72,food,transfer,eft,0,3192.7,
T-20869,W-0009,2026-06-02T18:52:00,debit,67.28,health,restaurant,credit_card,1,3840.62,
T-20870,W-0092,2026-06-02T19:01:00,credit,225.33,income,employer,eft,1,2550.49,earnings_id=EARN-05124
T-20871,W-0173,2026-06-02T19:04:00,debit,41.47,transport,gas,credit_card,1,5119.64,
T-20872,W-0073,2026-06-02T19:05:00,credit,206.37,income,employer,eft,1,8794.93,earnings_id=EARN-04062
T-20873,W-0216,2026-06-02T19:05:00,debit,83.4,groceries,gas,prepaid,1,1425.93,
T-20874,W-0215,2026-06-02T19:06:00,credit,165.2,income,employer,eft,1,5336.08,earnings_id=EARN-11912
T-20875,W-0133,2026-06-02T19:09:00,credit,189.11,income,employer,eft,1,-1299.87,earnings_id=EARN-07402
T-20876,W-0213,2026-06-02T19:09:00,debit,16.98,groceries,streaming,credit_card,1,8271.98,
T-20877,W-0018,2026-06-02T19:10:00,debit,39.46,other,gas,eft,0,627.64,
T-20878,W-0007,2026-06-02T19:12:00,credit,161.81,income,employer,eft,1,9010.39,earnings_id=EARN-00368
T-20879,W-0158,2026-06-02T19:16:00,credit,233.74,income,employer,eft,1,6696.2,earnings_id=EARN-08776
T-20880,W-0136,2026-06-02T19:24:00,debit,21.13,transport,restaurant,credit_card,0,1525.09,
T-20881,W-0148,2026-06-02T19:25:00,credit,163.13,income,employer,eft,1,9205.87,earnings_id=EARN-08227
T-20882,W-0072,2026-06-02T19:26:00,credit,223.57,income,employer,eft,1,4422.44,earnings_id=EARN-04006
T-20883,W-0079,2026-06-02T19:26:00,debit,39.13,utilities,atm,eft,1,9220.46,
T-20884,W-0175,2026-06-02T19:27:00,debit,49.54,other,telecom,eft,0,5416.78,
T-20885,W-0193,2026-06-02T19:28:00,debit,83.64,health,retail,prepaid,1,8313.23,
T-20886,W-0207,2026-06-02T19:30:00,credit,165.14,income,employer,eft,1,3289.08,earnings_id=EARN-11466
T-20887,W-0109,2026-06-02T19:31:00,debit,43.77,entertainment,gas,eft,0,2338.79,
T-20888,W-0193,2026-06-02T19:37:00,credit,177.11,income,employer,eft,1,8490.34,earnings_id=EARN-10702
T-20889,W-0007,2026-06-02T19:38:00,debit,40.12,utilities,streaming,debit_card,1,8970.27,
T-20890,W-0161,2026-06-02T19:39:00,credit,170.99,income,employer,eft,1,836.9,earnings_id=EARN-08941
T-20891,W-0146,2026-06-02T19:42:00,credit,236.76,income,employer,eft,1,7369.73,earnings_id=EARN-08115
T-20892,W-0037,2026-06-02T19:46:00,debit,57.44,other,restaurant,cash,0,10733.92,
T-20893,W-0190,2026-06-02T19:57:00,credit,193.47,income,employer,eft,1,2279.46,earnings_id=EARN-10537
T-20894,W-0047,2026-06-02T19:58:00,debit,65.22,transport,transfer,eft,1,8268.08,
T-20895,W-0170,2026-06-02T19:58:00,debit,36.17,transport,atm,debit_card,0,1068.82,
T-20896,W-0204,2026-06-02T19:58:00,credit,138.13,income,employer,eft,1,6636.45,earnings_id=EARN-11308
T-20897,W-0088,2026-06-02T20:05:00,credit,167.72,income,employer,eft,1,3711.41,earnings_id=EARN-04902
T-20898,W-0014,2026-06-02T20:06:00,credit,210.51,income,employer,eft,1,8500.08,earnings_id=EARN-00759
T-20899,W-0015,2026-06-02T20:12:00,debit,48.09,health,gas,debit_card,1,7496.7,
T-20900,W-0027,2026-06-02T20:16:00,debit,67.29,health,utility,cash,1,8526.3,
T-20901,W-0203,2026-06-02T20:16:00,credit,135.73,advance,transfer,eft,0,11705.21,advance_id=A-00391
T-20902,W-0203,2026-06-02T20:17:00,debit,5.77,advance_fee,transfer,eft,0,11699.44,advance_id=A-00391
T-20903,W-0165,2026-06-02T20:18:00,credit,254.1,income,employer,eft,1,4194.43,earnings_id=EARN-09161
T-20904,W-0066,2026-06-02T20:19:00,credit,163.09,income,employer,eft,1,5385.91,earnings_id=EARN-03671
T-20905,W-0030,2026-06-02T20:21:00,debit,80.84,health,retail,credit_card,1,6668.03,
T-20906,W-0186,2026-06-02T20:24:00,credit,172.86,income,employer,eft,1,3806.05,earnings_id=EARN-10317
T-20907,W-0127,2026-06-02T20:31:00,credit,227.49,income,employer,eft,1,8096.49,earnings_id=EARN-07072
T-20908,W-0166,2026-06-02T20:38:00,credit,234.91,income,employer,eft,1,8568.18,earnings_id=EARN-09216
T-20909,W-0138,2026-06-02T20:39:00,credit,133.74,income,employer,eft,1,7841.99,earnings_id=EARN-07677
T-20910,W-0164,2026-06-02T20:40:00,debit,47.81,clothing,utility,cash,0,3438.06,
T-20911,W-0051,2026-06-02T20:43:00,credit,135.78,income,employer,eft,1,506.3,earnings_id=EARN-02832
T-20912,W-0097,2026-06-02T20:44:00,credit,139.88,income,employer,eft,1,6316.65,earnings_id=EARN-05407
T-20913,W-0155,2026-06-02T20:45:00,credit,163.76,income,employer,eft,1,9136.7,earnings_id=EARN-08612
T-20914,W-0021,2026-06-02T20:48:00,debit,64.78,utilities,restaurant,debit_card,1,8242.35,
T-20915,W-0106,2026-06-02T20:51:00,debit,18.73,groceries,telecom,eft,1,5097.26,
T-20916,W-0182,2026-06-02T20:56:00,credit,113.44,income,employer,eft,1,4450.9,earnings_id=EARN-10102
T-20917,W-0042,2026-06-02T20:57:00,debit,53.17,groceries,streaming,prepaid,1,822.4,
T-20918,W-0139,2026-06-02T20:58:00,debit,34.51,entertainment,restaurant,cash,0,5887.77,
T-20919,W-0021,2026-06-02T20:59:00,credit,255.4,income,employer,eft,1,8497.75,earnings_id=EARN-01151
T-20920,W-0111,2026-06-02T21:00:00,credit,162.74,income,employer,eft,1,-1659.55,earnings_id=EARN-06191
T-20921,W-0098,2026-06-02T21:02:00,credit,147.19,income,employer,eft,1,5159.63,earnings_id=EARN-05463
T-20922,W-0074,2026-06-02T21:08:00,debit,31.69,transport,gas,cash,1,7716.92,
T-20923,W-0177,2026-06-02T21:08:00,credit,178.36,income,employer,eft,1,-677.99,earnings_id=EARN-09820
T-20924,W-0174,2026-06-02T21:12:00,debit,24.67,health,atm,debit_card,1,-2122.79,
T-20925,W-0135,2026-06-02T21:14:00,debit,31.87,clothing,grocery,prepaid,0,6706.56,
T-20926,W-0114,2026-06-02T21:26:00,credit,212.06,income,employer,eft,1,8557.74,earnings_id=EARN-06360
T-20927,W-0200,2026-06-02T21:27:00,credit,212.95,income,employer,eft,1,6114.29,earnings_id=EARN-11086
T-20928,W-0132,2026-06-02T21:29:00,debit,57.26,other,landlord,eft,0,8363.09,
T-20929,W-0159,2026-06-02T21:33:00,debit,55.83,clothing,restaurant,credit_card,0,5239.68,
T-20930,W-0177,2026-06-02T21:33:00,debit,36.52,entertainment,streaming,debit_card,0,-714.51,
T-20931,W-0148,2026-06-02T21:38:00,debit,45.59,health,grocery,cash,1,9160.28,
T-20932,W-0075,2026-06-02T21:43:00,credit,219.93,income,employer,eft,1,8573.2,earnings_id=EARN-04174
T-20933,W-0121,2026-06-02T21:47:00,credit,163.59,income,employer,eft,1,5366.85,earnings_id=EARN-06743
T-20934,W-0214,2026-06-02T21:57:00,debit,53.22,entertainment,restaurant,eft,0,1433.74,
T-20935,W-0176,2026-06-02T21:59:00,credit,158.58,income,employer,eft,1,8093.59,earnings_id=EARN-09766
T-20936,W-0044,2026-06-02T22:09:00,debit,38.34,transport,atm,debit_card,1,2546.12,
T-20937,W-0150,2026-06-02T22:12:00,debit,15.88,food,restaurant,prepaid,0,10006.66,
T-20938,W-0099,2026-06-02T22:15:00,debit,45.3,food,restaurant,eft,0,2311.69,
T-20939,W-0015,2026-06-02T22:18:00,debit,56.84,clothing,utility,prepaid,0,7439.86,
T-20940,W-0079,2026-06-02T22:22:00,debit,49.86,food,grocery,cash,0,9170.6,
T-20941,W-0016,2026-06-02T22:23:00,debit,15.98,food,retail,eft,0,6587.48,
T-20942,W-0178,2026-06-02T22:25:00,debit,34.21,other,utility,credit_card,0,6444.49,
T-20943,W-0201,2026-06-02T22:26:00,debit,6.76,clothing,atm,debit_card,0,3571.18,
T-20944,W-0169,2026-06-02T22:31:00,debit,60.59,food,streaming,debit_card,0,9301.55,
T-20945,W-0150,2026-06-02T22:32:00,credit,105.96,advance,transfer,eft,0,10112.62,advance_id=A-00480
T-20946,W-0150,2026-06-02T22:33:00,debit,4.5,advance_fee,transfer,eft,0,10108.12,advance_id=A-00480
T-20947,W-0027,2026-06-02T22:41:00,debit,49.35,entertainment,utility,credit_card,0,8476.95,
T-20948,W-0196,2026-06-02T22:52:00,debit,44.24,entertainment,telecom,credit_card,0,4416.16,
T-20949,W-0075,2026-06-02T22:53:00,debit,20.39,clothing,transfer,credit_card,0,8552.81,
T-20950,W-0042,2026-06-02T22:56:00,debit,49.45,entertainment,utility,cash,0,772.95,
T-20951,W-0090,2026-06-02T22:56:00,debit,50.58,groceries,transfer,debit_card,1,2676.29,
T-20952,W-0058,2026-06-03T07:05:00,debit,39.03,utilities,atm,credit_card,1,1789.99,
T-20953,W-0050,2026-06-03T07:09:00,debit,50.47,transport,transfer,eft,0,5527.0,
T-20954,W-0112,2026-06-03T07:12:00,debit,76.59,utilities,telecom,prepaid,1,4152.26,
T-20955,W-0160,2026-06-03T07:18:00,debit,33.23,clothing,utility,cash,0,8762.75,
T-20956,W-0160,2026-06-03T07:21:00,debit,44.48,health,utility,prepaid,1,8718.27,
T-20957,W-0191,2026-06-03T07:26:00,debit,51.15,entertainment,streaming,debit_card,0,8553.07,
T-20958,W-0174,2026-06-03T07:46:00,debit,50.74,clothing,telecom,credit_card,0,-2173.53,
T-20959,W-0045,2026-06-03T07:49:00,debit,45.37,food,landlord,prepaid,0,4462.13,
T-20960,W-0085,2026-06-03T07:54:00,debit,21.63,transport,atm,debit_card,0,8436.93,
T-20961,W-0007,2026-06-03T08:00:00,debit,61.0,utilities,landlord,cash,1,8909.27,
T-20962,W-0051,2026-06-03T08:00:00,debit,330.36,debt_payment,transfer,eft,1,175.94,obligation_id=O-00823
T-20963,W-0079,2026-06-03T08:00:00,debit,21.32,health,restaurant,cash,1,9149.28,
T-20964,W-0082,2026-06-03T08:00:00,credit,135.3,income,employer,eft,1,4588.56,earnings_id=EARN-04569
T-20965,W-0202,2026-06-03T08:00:00,debit,80.35,debt_payment,transfer,eft,1,5138.12,obligation_id=O-00844
T-20966,W-0111,2026-06-03T08:01:00,credit,193.22,income,employer,eft,1,-1466.33,earnings_id=EARN-06190
T-20967,W-0033,2026-06-03T08:03:00,debit,59.46,health,transfer,eft,1,8405.42,
T-20968,W-0172,2026-06-03T08:06:00,credit,154.67,income,employer,eft,1,10050.28,earnings_id=EARN-09548
T-20969,W-0016,2026-06-03T08:07:00,credit,238.42,income,employer,eft,1,6825.9,earnings_id=EARN-00868
T-20970,W-0023,2026-06-03T08:07:00,credit,119.82,income,employer,eft,1,3958.24,earnings_id=EARN-01261
T-20971,W-0136,2026-06-03T08:07:00,debit,33.11,other,telecom,credit_card,0,1491.98,
T-20972,W-0106,2026-06-03T08:09:00,debit,64.97,transport,retail,eft,0,5032.29,
T-20973,W-0047,2026-06-03T08:10:00,debit,7.92,entertainment,gas,prepaid,0,8260.16,
T-20974,W-0163,2026-06-03T08:10:00,debit,41.5,utilities,retail,prepaid,1,8745.71,
T-20975,W-0206,2026-06-03T08:15:00,debit,34.53,food,grocery,prepaid,0,1064.88,
T-20976,W-0060,2026-06-03T08:18:00,credit,204.98,income,employer,eft,1,-31.15,earnings_id=EARN-03335
T-20977,W-0135,2026-06-03T08:21:00,debit,70.47,groceries,streaming,cash,1,6636.09,
T-20978,W-0011,2026-06-03T08:22:00,credit,255.38,income,employer,eft,1,5481.88,earnings_id=EARN-00590
T-20979,W-0218,2026-06-03T08:24:00,credit,152.99,income,employer,eft,1,9210.95,earnings_id=EARN-12074
T-20980,W-0084,2026-06-03T08:25:00,credit,164.51,income,employer,eft,1,7072.48,earnings_id=EARN-04678
T-20981,W-0122,2026-06-03T08:29:00,credit,241.49,income,employer,eft,1,3143.63,earnings_id=EARN-06799
T-20982,W-0118,2026-06-03T08:30:00,debit,63.49,other,landlord,cash,0,4672.75,
T-20983,W-0142,2026-06-03T08:33:00,credit,132.72,income,employer,eft,1,-1079.54,earnings_id=EARN-07896
T-20984,W-0204,2026-06-03T08:36:00,credit,87.69,income,employer,eft,1,6724.14,earnings_id=EARN-11307
T-20985,W-0064,2026-06-03T08:41:00,credit,149.97,income,employer,eft,1,3606.44,earnings_id=EARN-03561
T-20986,W-0115,2026-06-03T08:41:00,credit,234.97,income,employer,eft,1,6007.22,earnings_id=EARN-06413
T-20987,W-0030,2026-06-03T08:44:00,credit,150.75,income,employer,eft,1,6818.78,earnings_id=EARN-01655
T-20988,W-0209,2026-06-03T08:44:00,credit,139.59,income,employer,eft,1,2469.78,earnings_id=EARN-11580
T-20989,W-0077,2026-06-03T08:45:00,debit,36.84,other,telecom,debit_card,0,5549.64,
T-20990,W-0194,2026-06-03T08:45:00,credit,122.13,income,employer,eft,1,2909.61,earnings_id=EARN-10754
T-20991,W-0013,2026-06-03T08:46:00,debit,48.03,health,streaming,credit_card,1,8628.28,
T-20992,W-0178,2026-06-03T08:51:00,debit,62.63,groceries,utility,eft,1,6381.86,
T-20993,W-0190,2026-06-03T08:53:00,debit,14.23,entertainment,retail,prepaid,0,2265.23,
T-20994,W-0173,2026-06-03T08:57:00,credit,251.73,income,employer,eft,1,5371.37,earnings_id=EARN-09599
T-20995,W-0161,2026-06-03T09:00:00,credit,222.19,income,employer,eft,1,1059.09,earnings_id=EARN-08940
T-20996,W-0211,2026-06-03T09:02:00,debit,35.78,health,transfer,eft,1,3992.04,
T-20997,W-0053,2026-06-03T09:04:00,credit,178.03,income,employer,eft,1,6148.98,earnings_id=EARN-02942
T-20998,W-0211,2026-06-03T09:05:00,debit,53.3,entertainment,grocery,credit_card,0,3938.74,
T-20999,W-0035,2026-06-03T09:08:00,credit,148.4,income,employer,eft,1,6702.54,earnings_id=EARN-01931
T-21000,W-0032,2026-06-03T09:09:00,credit,166.67,income,employer,eft,1,2745.57,earnings_id=EARN-01765
T-21001,W-0193,2026-06-03T09:12:00,debit,57.85,clothing,utility,eft,0,8432.49,
T-21002,W-0117,2026-06-03T09:13:00,debit,82.19,health,gas,cash,1,7518.47,
T-21003,W-0025,2026-06-03T09:15:00,credit,162.01,income,employer,eft,1,5098.36,earnings_id=EARN-01373
T-21004,W-0058,2026-06-03T09:19:00,debit,23.58,health,gas,prepaid,1,1766.41,
T-21005,W-0083,2026-06-03T09:21:00,credit,213.29,income,employer,eft,1,5248.58,earnings_id=EARN-04623
T-21006,W-0126,2026-06-03T09:24:00,debit,15.52,utilities,telecom,prepaid,1,2858.27,
T-21007,W-0007,2026-06-03T09:25:00,credit,225.07,income,employer,eft,1,9134.34,earnings_id=EARN-00367
T-21008,W-0095,2026-06-03T09:26:00,credit,172.6,income,employer,eft,1,762.42,earnings_id=EARN-05289
T-21009,W-0173,2026-06-03T09:27:00,credit,257.55,income,employer,eft,1,5628.92,earnings_id=EARN-09600
T-21010,W-0195,2026-06-03T09:29:00,credit,236.42,income,employer,eft,1,7676.72,earnings_id=EARN-10811
T-21011,W-0151,2026-06-03T09:35:00,credit,171.16,income,employer,eft,1,7265.93,earnings_id=EARN-08392
T-21012,W-0055,2026-06-03T09:37:00,credit,217.73,income,employer,eft,1,4196.94,earnings_id=EARN-03054
T-21013,W-0175,2026-06-03T09:37:00,credit,139.17,income,employer,eft,1,5555.95,earnings_id=EARN-09711
T-21014,W-0088,2026-06-03T09:40:00,credit,201.59,income,employer,eft,1,3913.0,earnings_id=EARN-04901
T-21015,W-0105,2026-06-03T09:46:00,debit,66.73,health,restaurant,debit_card,1,5826.04,
T-21016,W-0195,2026-06-03T09:48:00,credit,192.59,income,employer,eft,1,7869.31,earnings_id=EARN-10810
T-21017,W-0147,2026-06-03T09:53:00,credit,205.19,income,employer,eft,1,9649.62,earnings_id=EARN-08173
T-21018,W-0121,2026-06-03T09:56:00,debit,56.46,utilities,gas,debit_card,1,5310.39,
T-21019,W-0026,2026-06-03T09:57:00,debit,9.68,clothing,gas,cash,0,5440.07,
T-21020,W-0103,2026-06-03T09:59:00,credit,210.7,income,employer,eft,1,10355.21,earnings_id=EARN-05743
T-21021,W-0103,2026-06-03T10:00:00,credit,91.92,advance,transfer,eft,0,10447.13,advance_id=A-00463
T-21022,W-0103,2026-06-03T10:01:00,debit,3.91,advance_fee,transfer,eft,0,10443.22,advance_id=A-00463
T-21023,W-0038,2026-06-03T10:03:00,credit,150.47,income,employer,eft,1,2466.58,earnings_id=EARN-02101
T-21024,W-0066,2026-06-03T10:09:00,debit,27.84,clothing,atm,prepaid,0,5358.07,
T-21025,W-0023,2026-06-03T10:10:00,credit,135.99,income,employer,eft,1,4094.23,earnings_id=EARN-01262
T-21026,W-0054,2026-06-03T10:10:00,credit,213.33,income,employer,eft,1,8048.39,earnings_id=EARN-02997
T-21027,W-0057,2026-06-03T10:10:00,credit,244.46,income,employer,eft,1,6306.72,earnings_id=EARN-03164
T-21028,W-0074,2026-06-03T10:10:00,debit,18.79,groceries,streaming,debit_card,1,7698.13,
T-21029,W-0068,2026-06-03T10:12:00,credit,118.53,income,employer,eft,1,9104.94,earnings_id=EARN-03779
T-21030,W-0089,2026-06-03T10:20:00,credit,155.18,income,employer,eft,1,6712.28,earnings_id=EARN-04956
T-21031,W-0022,2026-06-03T10:23:00,debit,53.49,utilities,atm,eft,1,10238.78,
T-21032,W-0216,2026-06-03T10:23:00,debit,20.42,other,landlord,eft,0,1405.51,
T-21033,W-0146,2026-06-03T10:24:00,credit,230.23,income,employer,eft,1,7599.96,earnings_id=EARN-08114
T-21034,W-0106,2026-06-03T10:28:00,credit,268.4,income,employer,eft,1,5300.69,earnings_id=EARN-05912
T-21035,W-0141,2026-06-03T10:33:00,credit,119.43,income,employer,eft,1,3312.13,earnings_id=EARN-07839
T-21036,W-0079,2026-06-03T10:37:00,credit,137.97,income,employer,eft,1,9287.25,earnings_id=EARN-04398
