worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0136,2026-04-20,723.48,268.35,146.21,455.13,0,0,0,3922.49,22.92,0
W-0136,2026-04-27,898.15,2687.29,2495.86,-1789.14,0,0,0,1973.98,14582.66,0
W-0136,2026-05-04,737.73,381.67,129.11,356.06,1,20.38,1.99,2173.47,440.47,0
W-0136,2026-05-11,682.07,177.61,107.99,504.46,0,0,0,3014.25,566.05,0
W-0136,2026-05-18,698.12,202.77,117.52,495.35,0,0,0,3298.37,449.66,0
W-0136,2026-05-25,805.23,251.02,114.62,554.21,0,0,0,3790.89,40.99,0
W-0136,2026-06-01,745.85,2841.69,2609.97,-2095.84,0,0,0,1967.97,,0
W-0136,2026-06-08,712.46,587.81,242.29,124.65,0,0,0,1817.31,203.9,0
W-0136,2026-06-15,879.03,215.26,201.1,663.77,0,0,0,2756.39,569.32,0
W-0136,2026-06-22,608.35,40.69,0.0,567.66,1,37.03,1.99,3062.75,-7.64,0
W-0136,2026-06-29,423.32,2790.28,2632.45,-2366.96,0,0,0,994.12,,0
W-0137,2026-03-30,637.43,265.38,194.85,372.05,0,0,0,3119.11,106.11,0
W-0137,2026-04-06,1305.79,273.1,152.81,1032.69,1,53.92,0.0,4376.92,690.37,0
W-0137,2026-04-13,1081.07,148.95,58.05,932.12,0,0,0,4899.67,378.58,0
W-0137,2026-04-20,1653.31,278.64,52.8,1374.67,1,53.27,2.26,6727.16,113.07,0
W-0137,2026-04-27,508.55,185.2,0.0,323.35,0,0,0,7304.26,,0
W-0137,2026-05-04,789.21,301.95,206.6,487.26,1,60.1,2.55,7851.62,109.77,0
W-0137,2026-05-11,1248.18,240.61,107.83,1007.57,0,0,0,8537.44,622.33,0
W-0137,2026-05-18,952.35,456.15,100.47,496.2,1,41.79,1.99,9397.18,-13.12,0
W-0137,2026-05-25,1004.42,303.74,225.05,700.68,0,0,0,9823.25,534.46,0
W-0137,2026-06-01,1167.94,395.04,193.34,772.9,0,0,0,10870.76,544.79,0
W-0137,2026-06-08,1319.4,206.75,109.26,1112.65,0,0,0,11983.41,4.12,0
W-0137,2026-06-15,401.46,457.71,222.48,-56.25,1,33.91,1.99,11961.07,-25.76,0
W-0137,2026-06-22,1251.05,434.93,195.97,816.12,0,0,0,12272.34,348.97,0
W-0137,2026-06-29,204.8,209.59,209.59,-4.79,0,0,0,12772.4,34.55,0
W-0138,2026-03-30,455.81,300.41,204.03,155.4,0,0,0,5436.34,20.13,0
W-0138,2026-04-06,551.23,512.63,120.98,38.6,0,0,0,5610.67,189.78,0
W-0138,2026-04-13,410.08,368.05,271.05,42.03,1,54.34,0.0,5707.04,139.83,0
W-0138,2026-04-20,521.02,145.45,46.33,375.57,0,0,0,5691.01,,0
W-0138,2026-04-27,867.09,243.16,0.0,623.93,0,0,0,6576.61,97.21,0
W-0138,2026-05-04,265.94,589.41,226.64,-323.47,1,68.02,2.89,6327.66,620.29,0
W-0138,2026-05-11,725.7,259.6,188.96,466.1,0,0,0,6757.85,367.06,0
W-0138,2026-05-18,696.28,201.69,59.69,494.59,0,0,0,7411.78,7073.15,0
W-0138,2026-05-25,554.52,112.14,26.16,442.38,0,0,0,7726.58,113.25,0
W-0138,2026-06-01,582.62,468.5,393.47,114.12,0,0,0,7841.1,23.1,0
W-0138,2026-06-08,718.71,340.25,41.64,378.46,0,0,0,8346.74,741.4,0
W-0138,2026-06-15,726.66,425.34,335.44,301.32,0,0,0,8351.59,78.44,0
W-0138,2026-06-22,670.97,111.11,33.96,559.86,1,91.64,3.89,9194.23,241.7,0
W-0138,2026-06-29,0,420.37,274.56,-420.37,0,0,0,8879.19,60.07,0
W-0139,2026-03-30,425.05,1261.35,1197.11,-836.3,0,0,0,3751.79,142.49,0
W-0139,2026-04-06,789.58,231.82,32.21,557.76,0,0,0,4111.16,68.17,0
W-0139,2026-04-13,839.92,614.78,483.91,225.14,0,0,0,4534.69,552.37,0
W-0139,2026-04-20,825.43,457.2,308.37,368.23,0,0,0,4902.92,25.42,0
W-0139,2026-04-27,1106.07,1303.11,1212.87,-197.04,0,0,0,4705.88,155.68,0
W-0139,2026-05-04,1054.0,182.24,52.23,871.76,0,0,0,5124.5,456.59,0
W-0139,2026-05-11,896.83,793.1,573.52,103.73,0,0,0,5681.37,466.16,0
W-0139,2026-05-18,992.96,423.64,203.11,569.32,0,0,0,6250.69,86.79,0
W-0139,2026-05-25,1181.49,175.39,71.96,1006.1,0,0,0,7078.47,515.14,0
W-0139,2026-06-01,559.58,1277.86,1135.57,-718.28,0,0,0,6180.06,29.11,0
W-0139,2026-06-08,667.92,336.77,32.21,331.15,0,0,0,6652.49,73.86,0
W-0139,2026-06-15,1074.45,664.32,617.34,410.13,0,0,0,7099.3,433.01,0
W-0139,2026-06-22,825.25,195.32,98.17,629.93,0,0,0,7909.72,17301.62,0
W-0139,2026-06-29,189.23,1188.92,1135.57,-999.69,0,0,0,6910.03,235.34,0
W-0140,2026-03-30,896.81,292.04,186.47,604.77,1,32.93,1.99,2791.51,10974.13,0
W-0140,2026-04-06,918.51,197.72,41.57,720.79,0,0,0,3069.06,117.7,0
W-0140,2026-04-13,669.07,220.43,14.19,448.64,0,0,0,4197.46,-932.68,0
W-0140,2026-04-20,666.38,190.66,107.07,475.72,0,0,0,4467.14,672.26,0
W-0140,2026-04-27,803.55,389.11,115.35,414.44,0,0,0,5087.62,287.61,0
W-0140,2026-05-04,935.33,283.79,84.65,651.54,0,0,0,5739.16,16390.95,0
W-0140,2026-05-11,1121.7,175.95,0.0,945.75,0,0,0,6462.79,1.77,0
W-0140,2026-05-18,687.33,334.7,160.74,352.63,0,0,0,6533.46,450.76,0
W-0140,2026-05-25,1161.99,41.69,0.0,1120.3,0,0,0,7942.35,14.45,0
W-0140,2026-06-01,593.65,261.2,77.9,332.45,0,0,0,8093.21,685.73,0
W-0140,2026-06-08,1211.39,347.48,64.65,863.91,1,83.46,3.55,9239.38,50.42,0
W-0140,2026-06-15,693.72,264.45,154.15,429.27,0,0,0,9688.25,646.59,0
W-0140,2026-06-22,1600.5,321.08,251.42,1279.42,0,0,0,10447.2,735.71,0
W-0140,2026-06-29,238.49,522.79,34.99,-284.3,0,0,0,10862.05,67.8,0
W-0141,2026-03-30,394.01,1577.42,1488.98,-1183.41,0,0,0,3820.99,34.7,0
W-0141,2026-04-06,799.06,191.97,81.09,607.09,0,0,0,4326.84,11286.71,0
W-0141,2026-04-13,389.83,401.96,149.22,-12.13,0,0,0,4540.3,676.74,0
W-0141,2026-04-20,239.39,208.64,130.38,30.75,0,0,0,4446.91,2730.9,0
W-0141,2026-04-27,562.95,1750.15,1473.59,-1187.2,0,0,0,3237.29,292.54,0
W-0141,2026-05-04,711.69,214.05,183.4,497.64,0,0,0,3594.51,123.42,0
W-0141,2026-05-11,437.96,187.08,136.71,250.88,0,0,0,3984.51,-45.12,0
W-0141,2026-05-18,714.13,251.24,94.01,462.89,0,0,0,4415.14,,0
W-0141,2026-05-25,649.84,234.42,124.01,415.42,0,0,0,4891.25,-16.51,0
W-0141,2026-06-01,470.83,1805.58,1705.1,-1334.75,0,0,0,3675.93,514.56,0
W-0141,2026-06-08,803.42,116.24,30.86,687.18,0,0,0,4188.74,108.91,0
W-0141,2026-06-15,671.77,245.6,192.26,426.17,0,0,0,4447.48,28.08,0
W-0141,2026-06-22,962.31,268.86,167.79,693.45,0,0,0,5274.61,77.7,0
W-0141,2026-06-29,282.44,1712.16,1527.43,-1429.72,0,0,0,4053.01,,0
W-0142,2026-03-30,167.84,2786.83,2693.63,-2618.99,0,0,0,2555.81,33.93,0
W-0142,2026-04-06,630.01,177.66,9.24,452.35,0,0,0,2887.96,797.61,0
W-0142,2026-04-13,502.08,681.88,593.58,-179.8,0,0,0,2709.66,-24.32,0
W-0142,2026-04-20,660.74,401.42,272.55,259.32,0,0,0,3087.68,-34.88,0
W-0142,2026-04-27,628.46,2868.26,2784.11,-2239.8,0,0,0,728.52,409.15,0
W-0142,2026-05-04,938.29,192.04,58.29,746.25,0,0,0,1450.47,544.47,0
W-0142,2026-05-11,392.47,720.84,658.42,-328.37,0,0,0,1265.76,11.96,0
W-0142,2026-05-18,494.21,204.69,93.9,289.52,0,0,0,1555.28,719.34,0
W-0142,2026-05-25,249.73,276.02,234.57,-26.29,0,0,0,1528.99,262.23,0
W-0142,2026-06-01,503.44,2969.72,2816.66,-2466.28,1,38.47,1.99,-898.82,16779.04,1
W-0142,2026-06-08,532.2,258.92,190.98,273.28,0,0,0,-769.39,-20.89,1
W-0142,2026-06-15,536.2,587.43,507.65,-51.23,0,0,0,-815.25,140.03,1
W-0142,2026-06-22,785.88,217.37,149.47,568.51,0,0,0,-220.28,69.94,1
W-0142,2026-06-29,129.83,2680.33,2680.33,-2550.5,0,0,0,-2658.76,753.47,1
W-0143,2026-03-30,505.76,783.39,702.93,-277.63,0,0,0,2449.13,-23.96,0
W-0143,2026-04-06,530.09,143.98,23.67,386.11,1,86.39,0.0,3112.28,370.66,0
W-0143,2026-04-13,968.88,103.21,0.0,865.67,0,0,0,3642.76,117.81,0
W-0143,2026-04-20,884.86,180.05,135.28,704.81,0,0,0,4350.95,-44.27,0
W-0143,2026-04-27,900.96,773.79,722.61,127.17,0,0,0,4472.96,699.99,0
W-0143,2026-05-04,675.23,350.75,143.58,324.48,1,41.42,1.99,5175.83,78.97,0
W-0143,2026-05-11,849.89,24.89,0.0,825.0,0,0,0,5817.6,858.82,0
W-0143,2026-05-18,931.76,290.49,200.75,641.27,0,0,0,6251.45,20.87,0
W-0143,2026-05-25,695.36,49.35,0.0,646.01,1,61.11,2.6,7168.96,484.27,0
W-0143,2026-06-01,513.85,829.26,746.83,-315.41,0,0,0,6699.82,67.96,0
W-0143,2026-06-08,894.39,123.77,0.0,770.62,1,48.83,2.08,7683.59,432.5,0
W-0143,2026-06-15,316.41,213.24,135.28,103.17,0,0,0,7818.74,108.69,0
W-0143,2026-06-22,860.53,113.91,97.88,746.62,0,0,0,8562.97,2.32,0
W-0143,2026-06-29,186.05,834.42,793.14,-648.37,1,31.2,1.99,8085.88,57.1,0
W-0144,2026-03-30,459.66,118.51,0.0,341.15,0,0,0,5935.44,185.66,0
W-0144,2026-04-06,908.14,161.61,125.5,746.53,0,0,0,6506.04,688.93,0
W-0144,2026-04-13,672.64,686.2,553.42,-13.56,0,0,0,6363.02,,0
W-0144,2026-04-20,706.25,446.14,219.03,260.11,1,33.88,1.99,6819.33,14155.91,0
W-0144,2026-04-27,532.3,103.83,42.42,428.47,1,20.0,0.0,7282.79,721.43,0
W-0144,2026-05-04,271.43,377.67,208.5,-106.24,0,0,0,7304.63,85.42,0
W-0144,2026-05-11,722.84,712.75,661.36,10.09,0,0,0,7187.71,,0
W-0144,2026-05-18,452.48,251.55,190.86,200.93,1,49.89,2.12,7294.0,40.83,0
W-0144,2026-05-25,455.22,301.44,100.22,153.78,0,0,0,7719.32,151.91,0
W-0144,2026-06-01,579.45,216.33,48.44,363.12,0,0,0,8082.44,100.34,0
W-0144,2026-06-08,1015.47,484.6,172.8,530.87,0,0,0,8061.75,6077.96,0
W-0144,2026-06-15,380.98,889.21,727.22,-508.23,0,0,0,8105.08,131.71,0
W-0144,2026-06-22,864.78,138.96,0.0,725.82,0,0,0,8646.5,1926.62,0
W-0144,2026-06-29,118.89,131.16,36.89,-12.27,0,0,0,8818.63,103.36,0
W-0145,2026-03-30,687.25,54.13,0.0,633.12,0,0,0,4169.47,245.81,0
W-0145,2026-04-06,1237.97,270.23,121.33,967.74,0,0,0,5137.21,266.89,0
W-0145,2026-04-13,876.64,780.02,677.26,96.62,0,0,0,4813.56,730.22,0
W-0145,2026-04-20,971.22,118.34,36.27,852.88,0,0,0,6086.71,4.64,0
W-0145,2026-04-27,1048.7,130.25,110.6,918.45,1,49.18,0.0,6446.2,72.08,0
W-0145,2026-05-04,864.09,172.64,55.36,691.45,0,0,0,7745.79,-42.37,0
W-0145,2026-05-11,892.83,758.85,711.37,133.98,0,0,0,7347.51,102.78,0
W-0145,2026-05-18,532.27,204.81,76.77,327.46,0,0,0,8022.44,,0
W-0145,2026-05-25,899.05,248.66,117.66,650.39,1,78.82,3.35,8936.44,16.84,0
W-0145,2026-06-01,640.5,201.57,8.84,438.93,0,0,0,9172.86,434.24,0
W-0145,2026-06-08,653.89,373.93,194.93,279.96,0,0,0,9655.33,192.58,0
W-0145,2026-06-15,1262.81,841.16,756.98,421.65,0,0,0,9647.11,58.08,0
W-0145,2026-06-22,1405.65,298.61,195.67,1107.04,0,0,0,10175.54,44.16,0
W-0145,2026-06-29,189.14,349.48,208.63,-160.34,0,0,0,11023.68,678.55,0
W-0146,2026-03-30,1022.92,1098.96,1049.49,-76.04,0,0,0,4047.76,672.93,0
W-0146,2026-04-06,691.31,429.16,166.07,262.15,0,0,0,4567.17,,0
W-0146,2026-04-13,688.18,352.95,201.01,335.23,0,0,0,4633.0,-38.3,0
W-0146,2026-04-20,1154.93,261.03,168.55,893.9,0,0,0,5520.25,786.55,0
W-0146,2026-04-27,827.9,1252.71,1252.71,-424.81,0,0,0,5371.49,92.1,0
W-0146,2026-05-04,867.53,212.2,70.57,655.33,0,0,0,5823.07,-0.57,0
W-0146,2026-05-11,1084.12,377.61,213.91,706.51,0,0,0,6304.09,710.74,0
W-0146,2026-05-18,900.95,196.43,43.14,704.52,1,67.16,2.85,7505.01,669.99,0
W-0146,2026-05-25,686.32,0.0,0.0,686.32,0,0,0,7936.18,58.83,0
W-0146,2026-06-01,1150.04,1095.71,1058.36,54.33,0,0,0,8032.09,404.53,0
W-0146,2026-06-08,1170.88,362.89,87.42,807.99,0,0,0,8825.11,301.42,0
W-0146,2026-06-15,826.67,582.41,301.85,244.26,0,0,0,9086.58,108.38,0
W-0146,2026-06-22,1337.0,177.73,107.97,1159.27,0,0,0,10094.38,300.76,0
W-0146,2026-06-29,179.82,1124.55,1031.32,-944.73,0,0,0,9512.45,23.36,0
W-0147,2026-03-30,917.88,156.33,20.91,761.55,0,0,0,4206.23,98.23,0
W-0147,2026-04-06,1022.7,57.07,21.87,965.63,0,0,0,5047.6,67.99,0
W-0147,2026-04-13,877.57,605.92,466.36,271.65,0,0,0,5697.77,235.76,0
W-0147,2026-04-20,1038.2,150.48,59.08,887.72,0,0,0,6163.48,425.65,0
W-0147,2026-04-27,664.18,381.53,188.52,282.65,0,0,0,6868.14,192.67,0
W-0147,2026-05-04,1091.0,143.41,21.87,947.59,0,0,0,7815.73,73.63,0
W-0147,2026-05-11,734.98,494.98,432.61,240.0,0,0,0,8055.73,792.19,0
W-0147,2026-05-18,857.67,189.85,19.58,667.82,0,0,0,8259.69,85.31,0
W-0147,2026-05-25,943.24,178.75,35.3,764.49,0,0,0,9239.87,492.5,0
W-0147,2026-06-01,861.23,306.57,193.17,554.66,0,0,0,9837.59,36.71,0
W-0147,2026-06-08,914.52,126.94,67.04,787.58,0,0,0,10830.28,608.08,0
W-0147,2026-06-15,1127.66,374.56,363.28,753.1,0,0,0,11163.76,,0
W-0147,2026-06-22,420.87,371.14,142.87,49.73,1,46.04,1.99,11679.15,520.45,0
W-0147,2026-06-29,465.93,365.88,184.42,100.05,0,0,0,11779.2,-20.41,0
W-0148,2026-03-30,541.22,155.75,54.21,385.47,0,0,0,4885.46,88.57,0
W-0148,2026-04-06,951.2,326.69,200.89,624.51,0,0,0,5490.31,765.76,0
W-0148,2026-04-13,909.67,183.29,181.3,726.38,1,41.57,1.99,6659.33,-41.9,0
W-0148,2026-04-20,744.57,452.63,264.66,291.94,0,0,0,6951.27,-44.5,0
W-0148,2026-04-27,739.54,108.46,9.72,631.08,1,60.23,2.56,7642.58,83.31,0
W-0148,2026-05-04,814.49,269.7,157.39,544.79,0,0,0,8187.37,102.15,0
W-0148,2026-05-11,471.63,284.9,284.9,186.73,0,0,0,8056.49,2626.83,0
W-0148,2026-05-18,682.67,473.37,222.46,209.3,2,90.91,3.99,8514.59,64.1,0
W-0148,2026-05-25,621.12,197.22,89.12,423.9,0,0,0,9098.21,518.6,0
W-0148,2026-06-01,1231.9,263.57,163.19,968.33,0,0,0,10066.54,584.49,0
W-0148,2026-06-08,934.77,434.31,95.31,500.46,0,0,0,10208.89,31.05,0
W-0148,2026-06-15,731.57,413.45,239.9,318.12,0,0,0,10721.44,48.92,0
W-0148,2026-06-22,468.74,170.97,48.82,297.77,0,0,0,11182.89,,0
W-0148,2026-06-29,0,111.61,52.05,-111.61,0,0,0,11071.28,-26.24,0
W-0149,2026-03-30,362.56,1487.57,1428.86,-1125.01,0,0,0,4626.36,65.72,0
W-0149,2026-04-06,786.47,213.9,96.34,572.57,0,0,0,4953.21,6586.32,0
W-0149,2026-04-13,1102.62,546.71,446.75,555.91,0,0,0,5467.82,766.23,0
W-0149,2026-04-20,537.72,166.18,70.62,371.54,0,0,0,5968.08,452.88,0
W-0149,2026-04-27,602.45,1477.0,1352.49,-874.55,0,0,0,4813.42,336.91,0
W-0149,2026-05-04,704.05,292.52,155.86,411.53,0,0,0,5279.93,791.85,0
W-0149,2026-05-11,734.2,621.2,435.21,113.0,1,38.31,1.99,5689.74,345.15,0
W-0149,2026-05-18,838.77,268.43,136.75,570.34,0,0,0,5970.64,,0
W-0149,2026-05-25,876.14,113.53,0.0,762.61,0,0,0,7004.01,,0
W-0149,2026-06-01,713.24,1556.89,1478.84,-843.65,0,0,0,6142.38,4.09,0
W-0149,2026-06-08,948.3,267.99,207.26,680.31,2,106.67,4.79,6851.62,110.72,0
W-0149,2026-06-15,871.9,508.35,499.96,363.55,0,0,0,7260.52,47.51,0
W-0149,2026-06-22,951.09,174.15,74.67,776.94,0,0,0,8057.12,,0
W-0149,2026-06-29,159.88,1682.16,1605.34,-1522.28,0,0,0,6709.16,786.23,0
W-0150,2026-03-30,596.28,806.87,749.61,-210.59,1,56.91,2.42,5142.16,-42.14,0
W-0150,2026-04-06,402.89,259.92,163.06,142.97,0,0,0,5881.41,83.43,0
W-0150,2026-04-13,854.52,122.57,117.13,731.95,1,128.06,5.44,6741.42,,0
W-0150,2026-04-20,817.11,121.61,67.27,695.5,0,0,0,7241.04,259.07,0
W-0150,2026-04-27,692.6,549.5,458.71,143.1,0,0,0,7580.02,714.62,0
W-0150,2026-05-04,1048.9,300.18,176.94,748.72,0,0,0,7919.38,52.31,0
W-0150,2026-05-11,1000.14,261.79,107.12,738.35,0,0,0,9067.09,-34.96,0
W-0150,2026-05-18,992.21,372.22,0.0,619.99,0,0,0,9258.89,632.01,0
W-0150,2026-05-25,1066.72,187.58,64.75,879.14,0,0,0,10130.78,,0
W-0150,2026-06-01,741.45,830.56,699.29,-89.11,1,105.96,4.5,10394.81,739.25,0
W-0150,2026-06-08,792.19,244.1,128.29,548.09,0,0,0,11131.16,71.09,0
W-0150,2026-06-15,583.56,160.97,160.97,422.59,0,0,0,11346.77,118.79,0
W-0150,2026-06-22,962.98,349.29,184.2,613.69,0,0,0,11962.25,379.23,0
W-0150,2026-06-29,336.25,858.12,802.79,-521.87,0,0,0,11645.57,106.58,0
W-0151,2026-03-30,481.16,131.51,0.0,349.65,0,0,0,4303.49,31.4,0
W-0151,2026-04-06,464.65,152.46,77.45,312.19,0,0,0,4835.06,53.65,0
W-0151,2026-04-13,828.06,693.29,680.06,134.77,0,0,0,4969.83,548.79,0
W-0151,2026-04-20,815.46,73.26,41.5,742.2,0,0,0,5532.89,299.98,0
W-0151,2026-04-27,522.07,281.06,86.17,241.01,0,0,0,5769.56,391.97,0
W-0151,2026-05-04,893.93,108.04,0.0,785.89,0,0,0,6392.42,114.05,0
W-0151,2026-05-11,276.61,732.84,696.83,-456.23,0,0,0,6282.7,90.14,0
W-0151,2026-05-18,402.75,283.58,201.77,119.17,0,0,0,6273.17,23.84,0
W-0151,2026-05-25,1050.09,249.08,80.29,801.01,0,0,0,7017.63,9180.21,0
W-0151,2026-06-01,654.92,169.06,80.19,485.86,0,0,0,7688.74,8369.15,0
W-0151,2026-06-08,772.6,277.98,195.3,494.62,0,0,0,8031.62,,0
W-0151,2026-06-15,449.82,665.56,665.56,-215.74,0,0,0,7967.62,250.63,0
W-0151,2026-06-22,822.49,241.48,204.39,581.01,0,0,0,8287.65,792.38,0
W-0151,2026-06-29,0,87.91,0.0,-87.91,0,0,0,8460.72,640.47,0
W-0152,2026-03-30,479.02,1427.37,1427.37,-948.35,0,0,0,4799.97,160.08,0
W-0152,2026-04-06,604.06,365.96,167.63,238.1,0,0,0,4896.87,113.26,0
W-0152,2026-04-13,630.85,457.73,180.05,173.12,0,0,0,5211.19,-19.25,0
W-0152,2026-04-20,649.51,339.59,158.13,309.92,0,0,0,5521.11,776.25,0
W-0152,2026-04-27,481.58,1383.24,1213.92,-901.66,0,0,0,4619.45,494.17,0
W-0152,2026-05-04,733.93,293.8,293.8,440.13,0,0,0,4893.22,110.35,0
W-0152,2026-05-11,345.29,110.04,69.06,235.25,0,0,0,5294.83,53.89,0
W-0152,2026-05-18,892.93,190.68,50.57,702.25,0,0,0,5879.46,-45.5,0
W-0152,2026-05-25,697.78,24.63,0.0,673.15,1,51.42,2.19,6549.92,98.24,0
W-0152,2026-06-01,753.37,1471.24,1422.28,-717.87,0,0,0,6003.78,31.5,0
W-0152,2026-06-08,829.31,298.12,248.71,531.19,0,0,0,6374.26,69.12,0
W-0152,2026-06-15,774.16,292.44,57.1,481.72,0,0,0,6740.21,14.28,0
W-0152,2026-06-22,542.47,92.75,0.0,449.72,0,0,0,7347.76,159.54,0
W-0152,2026-06-29,355.35,1579.32,1435.6,-1223.97,0,0,0,6242.44,298.53,0
W-0153,2026-03-30,857.42,661.12,619.93,196.3,0,0,0,1321.17,619.11,0
W-0153,2026-04-06,629.57,293.21,189.38,336.36,1,41.68,1.99,2154.44,11698.52,0
W-0153,2026-04-13,1072.23,361.68,169.84,710.55,0,0,0,2642.74,90.4,0
W-0153,2026-04-20,1050.23,199.8,135.18,850.43,0,0,0,3513.58,75.09,0
W-0153,2026-04-27,1053.91,692.82,477.03,361.09,0,0,0,4076.51,401.57,0
W-0153,2026-05-04,931.4,117.73,39.39,813.67,0,0,0,4890.18,-39.06,0
W-0153,2026-05-11,436.89,202.91,110.89,233.98,1,69.77,2.97,5193.93,38.3,0
W-0153,2026-05-18,1061.8,169.8,51.5,892.0,0,0,0,6085.93,711.12,0
W-0153,2026-05-25,607.53,228.7,61.08,378.83,0,0,0,6256.66,112.14,0
W-0153,2026-06-01,892.96,691.86,595.55,201.1,0,0,0,6665.86,8595.6,0
W-0153,2026-06-08,1236.35,199.48,13.54,1036.87,0,0,0,7284.0,119.27,0
W-0153,2026-06-15,606.5,263.24,165.55,343.26,0,0,0,7847.0,34.41,0
W-0153,2026-06-22,1260.73,270.99,81.26,989.74,0,0,0,8624.45,-40.28,0
W-0153,2026-06-29,0,583.13,477.03,-583.13,0,0,0,8452.6,113.11,0
W-0154,2026-03-30,1143.16,2342.01,2277.34,-1198.85,0,0,0,2780.99,111.93,0
W-0154,2026-04-06,910.14,0.0,0.0,910.14,0,0,0,4096.02,,0
W-0154,2026-04-13,855.62,244.82,98.69,610.8,0,0,0,4479.33,,0
W-0154,2026-04-20,645.64,169.88,61.47,475.76,0,0,0,5182.58,-49.93,0
W-0154,2026-04-27,1687.8,2517.74,2323.04,-829.94,0,0,0,3899.08,14.99,0
W-0154,2026-05-04,422.51,99.04,99.04,323.47,0,0,0,4491.7,-19.91,0
W-0154,2026-05-11,717.42,106.52,78.89,610.9,0,0,0,5033.76,17.89,0
W-0154,2026-05-18,733.09,123.89,92.67,609.2,1,89.09,3.79,5985.3,44.62,0
W-0154,2026-05-25,1058.73,309.0,170.95,749.73,0,0,0,6236.64,-32.11,0
W-0154,2026-06-01,879.58,2490.3,2305.85,-1610.72,0,0,0,5124.31,753.42,0
W-0154,2026-06-08,1019.08,103.47,0.0,915.61,0,0,0,5599.34,116.98,0
W-0154,2026-06-15,655.8,225.2,125.95,430.6,0,0,0,6307.81,-37.62,0
W-0154,2026-06-22,1213.69,127.38,16.94,1086.31,0,0,0,7556.83,,0
W-0154,2026-06-29,166.55,2363.89,2331.78,-2197.34,0,0,0,5359.49,,0
W-0155,2026-03-30,358.31,52.12,0.0,306.19,0,0,0,5143.71,351.94,0
W-0155,2026-04-06,1040.38,292.86,243.84,747.52,0,0,0,5940.87,,0
W-0155,2026-04-13,651.24,205.03,110.63,446.21,0,0,0,6522.23,336.95,0
W-0155,2026-04-20,330.71,331.57,169.82,-0.86,0,0,0,6521.37,694.0,0
W-0155,2026-04-27,1008.1,327.0,200.12,681.1,0,0,0,6988.55,47.45,0
W-0155,2026-05-04,846.9,178.4,120.25,668.5,0,0,0,7710.46,328.66,0
W-0155,2026-05-11,722.27,379.91,114.97,342.36,1,158.3,6.73,8218.62,81.18,0
W-0155,2026-05-18,668.21,389.78,202.82,278.43,0,0,0,8490.53,,0
W-0155,2026-05-25,716.2,315.84,82.67,400.36,0,0,0,9050.42,5687.42,0
W-0155,2026-06-01,328.89,339.05,95.87,-10.16,0,0,0,9040.26,672.92,0
W-0155,2026-06-08,1204.11,460.88,191.62,743.23,0,0,0,9462.82,294.65,0
W-0155,2026-06-15,363.6,245.02,213.03,118.58,1,35.87,0.0,9937.94,89.94,0
W-0155,2026-06-22,792.64,159.58,0.0,633.06,0,0,0,10571.0,28.6,0
W-0155,2026-06-29,356.49,304.79,92.8,51.7,1,27.97,1.99,10650.67,-20.81,0
W-0156,2026-03-30,285.83,218.33,163.02,67.5,0,0,0,2428.0,,0
W-0156,2026-04-06,720.9,176.34,67.13,544.56,0,0,0,2797.03,-10.9,0
W-0156,2026-04-13,574.82,723.36,666.78,-148.54,0,0,0,2824.02,,0
W-0156,2026-04-20,740.18,275.79,124.57,464.39,0,0,0,2856.02,16.46,0
W-0156,2026-04-27,588.08,286.44,215.96,301.64,0,0,0,3312.25,-43.82,0
W-0156,2026-05-04,492.28,425.24,234.21,67.04,0,0,0,3451.15,226.97,0
W-0156,2026-05-11,586.28,791.73,782.5,-205.45,0,0,0,3451.64,402.98,0
W-0156,2026-05-18,813.8,284.1,94.94,529.7,0,0,0,3829.99,22.1,0
W-0156,2026-05-25,1004.3,221.77,105.54,782.53,0,0,0,4399.62,-35.15,0
W-0156,2026-06-01,854.89,240.47,202.52,614.42,0,0,0,5378.29,-23.21,0
W-0156,2026-06-08,260.9,453.89,181.04,-192.99,2,106.34,4.53,5291.64,,0
W-0156,2026-06-15,316.71,665.92,587.02,-349.21,0,0,0,4807.07,278.66,0
W-0156,2026-06-22,870.06,460.44,157.14,409.62,0,0,0,5210.63,44.84,0
W-0156,2026-06-29,170.27,285.9,236.57,-115.63,0,0,0,5236.42,96.84,0
W-0157,2026-03-30,218.7,1188.25,1188.25,-969.55,0,0,0,5244.51,645.07,0
W-0157,2026-04-06,667.76,232.1,63.53,435.66,0,0,0,5676.89,409.26,0
W-0157,2026-04-13,652.15,252.55,217.2,399.6,0,0,0,6066.6,637.49,0
W-0157,2026-04-20,1008.22,144.74,111.25,863.48,0,0,0,7161.95,61.78,0
W-0157,2026-04-27,893.66,1176.87,1085.92,-283.21,0,0,0,6667.32,791.56,0
W-0157,2026-05-04,942.85,330.71,111.97,612.14,3,116.12,2.14,6881.08,89.37,0
W-0157,2026-05-11,695.2,253.4,116.57,441.8,0,0,0,8048.8,385.92,0
W-0157,2026-05-18,967.56,390.44,171.31,577.12,0,0,0,8625.92,697.65,0
W-0157,2026-05-25,1125.68,61.86,10.92,1063.82,1,27.73,1.99,9717.47,43.7,0
W-0157,2026-06-01,1132.73,1240.29,1085.92,-107.56,0,0,0,9376.21,638.27,0
