earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
EARN-06017,W-0108,2026-05-29,E-0033,evening,6.6,130.64,15.99,22.31,124.32,0,direct_deposit
EARN-06018,W-0108,2026-06-01,E-0033,evening,6.8,172.19,14.28,12.41,174.06,0,payroll_card
EARN-06019,W-0108,2026-06-02,E-0033,night,5.3,226.97,27.05,10.6,243.42,0,direct_deposit
EARN-06020,W-0108,2026-06-03,E-0033,night,9.4,179.62,10.55,22.52,167.65,0,cash
EARN-06021,W-0108,2026-06-04,E-0033,split,5.7,188.06,14.29,18.0,184.35,1,direct_deposit
EARN-06022,W-0108,2026-06-05,E-0033,day,5.1,188.47,12.27,24.73,176.01,0,cash
EARN-06023,W-0108,2026-06-07,E-0033,evening,9.0,189.17,17.84,23.84,183.17,0,direct_deposit
EARN-06024,W-0108,2026-06-08,E-0033,day,5.0,231.06,30.02,18.06,243.02,1,cheque
EARN-06025,W-0108,2026-06-09,E-0033,evening,5.3,223.28,29.14,19.02,233.4,0,payroll_card
EARN-06026,W-0108,2026-06-10,E-0033,day,6.2,191.96,17.12,23.53,185.55,1,payroll_card
EARN-06027,W-0108,2026-06-12,E-0033,split,7.3,203.63,25.84,18.82,210.65,0,direct_deposit
EARN-06028,W-0108,2026-06-13,E-0033,split,8.3,175.45,10.05,16.17,169.33,0,cheque
EARN-06029,W-0108,2026-06-14,E-0033,day,5.6,198.85,25.44,12.3,211.99,0,payroll_card
EARN-06030,W-0108,2026-06-15,E-0033,night,8.1,209.67,21.86,24.23,207.3,1,cheque
EARN-06031,W-0108,2026-06-17,E-0033,evening,8.9,172.5,14.93,21.11,166.32,0,cash
EARN-06032,W-0108,2026-06-22,E-0033,evening,7.6,162.97,9.29,16.06,156.2,0,payroll_card
EARN-06033,W-0108,2026-06-23,E-0033,day,7.0,185.89,12.03,21.24,176.68,0,cheque
EARN-06034,W-0108,2026-06-24,E-0033,evening,7.1,198.59,21.36,22.09,197.86,1,direct_deposit
EARN-06035,W-0108,2026-06-25,E-0033,day,6.0,263.76,33.86,14.27,283.35,0,cash
EARN-06036,W-0108,2026-06-26,E-0033,day,5.9,266.36,32.11,15.75,282.72,1,cheque
EARN-06037,W-0108,2026-06-27,E-0033,split,9.4,192.84,11.22,24.97,179.09,0,cheque
EARN-06038,W-0108,2026-06-28,E-0033,day,8.0,179.11,17.79,12.33,184.57,1,cheque
EARN-06039,W-0108,2026-06-29,E-0033,evening,7.2,241.24,15.18,10.43,245.99,0,cheque
EARN-06040,W-0108,2026-06-30,E-0033,split,6.5,229.66,22.77,12.52,239.91,0,cheque
EARN-06041,W-0109,2026-04-01,E-0035,split,5.6,170.75,4.37,11.61,163.51,0,payroll_card
EARN-06042,W-0109,2026-04-02,E-0035,day,7.6,160.64,2.53,13.59,149.58,0,payroll_card
EARN-06043,W-0109,2026-04-03,E-0035,day,8.9,155.94,3.04,20.37,138.61,1,payroll_card
EARN-06044,W-0109,2026-04-07,E-0035,day,7.1,145.89,3.38,9.53,139.74,0,direct_deposit
EARN-06045,W-0109,2026-04-08,E-0035,night,6.8,112.36,4.13,21.16,95.33,1,direct_deposit
EARN-06046,W-0109,2026-04-09,E-0035,night,6.2,138.95,4.51,14.58,128.88,0,cheque
EARN-06047,W-0109,2026-04-12,E-0035,day,8.0,154.09,5.58,22.34,137.33,1,payroll_card
EARN-06048,W-0109,2026-04-13,E-0035,split,6.8,137.64,3.33,15.44,125.53,1,payroll_card
EARN-06049,W-0109,2026-04-14,E-0035,day,8.9,150.16,2.74,19.02,133.88,1,payroll_card
EARN-06050,W-0109,2026-04-16,E-0035,day,7.0,166.89,4.44,19.93,151.4,0,cash
EARN-06051,W-0109,2026-04-17,E-0035,day,9.1,167.61,3.82,16.9,154.53,1,cheque
EARN-06052,W-0109,2026-04-20,E-0035,day,7.2,156.44,4.14,13.63,146.95,0,payroll_card
EARN-06053,W-0109,2026-04-21,E-0035,night,9.0,152.37,5.18,14.58,142.97,0,cash
EARN-06054,W-0109,2026-04-23,E-0035,day,5.4,153.33,6.21,15.5,144.04,0,direct_deposit
EARN-06055,W-0109,2026-04-24,E-0035,evening,5.9,138.34,3.1,13.9,127.54,0,direct_deposit
EARN-06056,W-0109,2026-04-25,E-0035,evening,7.7,155.13,3.48,22.24,136.37,0,direct_deposit
EARN-06057,W-0109,2026-04-26,E-0035,day,5.8,139.75,5.76,8.51,137.0,0,cheque
EARN-06058,W-0109,2026-04-27,E-0035,night,6.1,156.98,4.76,19.2,142.54,0,cash
EARN-06059,W-0109,2026-04-28,E-0035,day,8.7,152.64,4.02,15.37,141.29,1,cheque
EARN-06060,W-0109,2026-05-01,E-0035,evening,6.9,147.37,5.36,24.22,128.51,0,cash
EARN-06061,W-0109,2026-05-02,E-0035,day,8.5,144.28,4.24,23.79,124.73,0,cheque
EARN-06062,W-0109,2026-05-04,E-0035,day,7.0,148.24,5.34,24.27,129.31,1,payroll_card
EARN-06063,W-0109,2026-05-05,E-0035,day,6.4,129.45,2.46,15.26,116.65,1,direct_deposit
EARN-06064,W-0109,2026-05-06,E-0035,day,8.0,166.37,6.62,19.39,153.6,1,cash
EARN-06065,W-0109,2026-05-08,E-0035,day,6.8,131.21,3.76,14.18,120.79,0,cheque
EARN-06066,W-0109,2026-05-09,E-0035,night,5.2,172.87,6.0,15.28,163.59,1,cash
EARN-06067,W-0109,2026-05-10,E-0035,day,5.7,153.67,3.14,22.41,134.4,1,cash
EARN-06068,W-0109,2026-05-11,E-0035,day,8.6,152.9,4.15,16.01,141.04,1,cheque
EARN-06069,W-0109,2026-05-12,E-0035,night,5.8,150.44,2.25,23.05,129.64,1,cheque
EARN-06070,W-0109,2026-05-13,E-0035,evening,5.6,161.95,4.45,22.21,144.19,0,direct_deposit
EARN-06071,W-0109,2026-05-14,E-0035,day,6.2,170.83,5.27,14.02,162.08,1,direct_deposit
EARN-06072,W-0109,2026-05-19,E-0035,evening,9.4,143.75,4.32,8.64,139.43,0,payroll_card
EARN-06073,W-0109,2026-05-20,E-0035,evening,7.2,159.82,4.54,11.41,152.95,1,cash
EARN-06074,W-0109,2026-05-23,E-0035,day,7.2,157.99,4.67,23.96,138.7,1,direct_deposit
EARN-06075,W-0109,2026-05-24,E-0035,split,6.6,172.02,5.03,16.4,160.65,0,cheque
EARN-06076,W-0109,2026-05-25,E-0035,evening,6.5,119.14,2.38,13.19,108.33,1,payroll_card
EARN-06077,W-0109,2026-05-26,E-0035,evening,9.1,159.92,5.28,9.55,155.65,0,cash
EARN-06078,W-0109,2026-05-27,E-0035,evening,6.6,149.94,5.35,19.82,135.47,1,cash
EARN-06079,W-0109,2026-05-28,E-0035,day,8.6,148.87,4.2,9.72,143.35,1,direct_deposit
EARN-06080,W-0109,2026-05-29,E-0035,day,6.8,153.17,5.46,20.99,137.64,0,cheque
EARN-06081,W-0109,2026-06-03,E-0035,day,9.5,164.56,4.13,12.16,156.53,0,cash
EARN-06082,W-0109,2026-06-05,E-0035,day,8.8,158.99,3.56,12.07,150.48,1,cash
EARN-06083,W-0109,2026-06-06,E-0035,day,7.3,143.15,2.53,13.69,131.99,0,direct_deposit
EARN-06084,W-0109,2026-06-08,E-0035,day,9.3,153.31,3.54,8.37,148.48,0,payroll_card
EARN-06085,W-0109,2026-06-09,E-0035,split,7.2,146.14,3.11,9.63,139.62,0,cheque
EARN-06086,W-0109,2026-06-10,E-0035,split,9.3,156.43,5.52,24.7,137.25,0,cheque
EARN-06087,W-0109,2026-06-12,E-0035,night,5.3,154.54,5.14,13.93,145.75,0,cash
EARN-06088,W-0109,2026-06-13,E-0035,day,6.4,150.98,6.19,22.45,134.72,1,cash
EARN-06089,W-0109,2026-06-15,E-0035,day,8.1,140.55,3.2,17.03,126.72,1,payroll_card
EARN-06090,W-0109,2026-06-17,E-0035,day,7.5,172.5,5.38,14.04,163.84,1,cash
EARN-06091,W-0109,2026-06-19,E-0035,day,8.7,151.54,4.74,21.76,134.52,0,direct_deposit
EARN-06092,W-0109,2026-06-20,E-0035,day,6.7,157.21,5.82,19.14,143.89,0,cash
EARN-06093,W-0109,2026-06-24,E-0035,day,7.6,149.49,5.73,23.9,131.32,0,payroll_card
EARN-06094,W-0109,2026-06-25,E-0035,day,5.0,143.5,3.97,11.61,135.86,0,cash
EARN-06095,W-0109,2026-06-26,E-0035,evening,8.4,144.45,3.15,17.89,129.71,0,cheque
EARN-06096,W-0109,2026-06-27,E-0035,day,5.6,155.48,2.63,15.98,142.13,0,cash
EARN-06097,W-0110,2026-04-01,E-0032,evening,6.5,170.58,6.72,9.46,167.84,1,payroll_card
EARN-06098,W-0110,2026-04-03,E-0032,day,6.4,236.94,6.96,15.14,228.76,0,cash
EARN-06099,W-0110,2026-04-06,E-0032,day,7.1,225.83,9.0,20.94,213.89,0,cash
EARN-06100,W-0110,2026-04-07,E-0032,day,6.8,206.12,6.49,23.73,188.88,1,payroll_card
EARN-06101,W-0110,2026-04-08,E-0032,day,6.9,181.35,4.86,17.35,168.86,0,cheque
EARN-06102,W-0110,2026-04-09,E-0032,day,8.0,145.73,2.32,18.5,129.55,0,payroll_card
EARN-06103,W-0110,2026-04-10,E-0032,night,6.9,204.92,6.32,18.59,192.65,0,cheque
EARN-06104,W-0110,2026-04-11,E-0032,day,7.9,167.37,2.99,15.79,154.57,1,cheque
EARN-06105,W-0110,2026-04-12,E-0032,day,9.0,216.38,7.72,21.62,202.48,0,cheque
EARN-06106,W-0110,2026-04-13,E-0032,day,8.5,201.47,5.61,11.45,195.63,0,payroll_card
EARN-06107,W-0110,2026-04-14,E-0032,evening,7.3,179.77,5.62,17.7,167.69,0,cheque
EARN-06108,W-0110,2026-04-15,E-0032,day,7.8,196.63,3.37,18.87,181.13,1,cash
EARN-06109,W-0110,2026-04-17,E-0032,day,8.0,236.66,8.66,14.69,230.63,1,direct_deposit
EARN-06110,W-0110,2026-04-19,E-0032,split,9.4,168.36,4.87,20.01,153.22,1,cheque
EARN-06111,W-0110,2026-04-20,E-0032,split,6.4,170.07,3.06,10.47,162.66,1,cash
EARN-06112,W-0110,2026-04-21,E-0032,day,6.5,206.16,4.26,22.78,187.64,1,cash
EARN-06113,W-0110,2026-04-25,E-0032,day,6.0,198.32,4.25,9.65,192.92,0,direct_deposit
EARN-06114,W-0110,2026-04-27,E-0032,day,7.6,177.56,7.04,19.5,165.1,0,cheque
EARN-06115,W-0110,2026-04-28,E-0032,evening,7.3,182.23,3.34,17.22,168.35,0,cheque
EARN-06116,W-0110,2026-04-29,E-0032,day,9.2,197.16,3.44,18.13,182.47,0,payroll_card
EARN-06117,W-0110,2026-04-30,E-0032,day,8.2,191.03,5.19,23.22,173.0,0,payroll_card
EARN-06118,W-0110,2026-05-01,E-0032,day,7.1,198.19,6.26,19.54,184.91,0,direct_deposit
EARN-06119,W-0110,2026-05-04,E-0032,day,6.8,197.47,7.24,17.72,186.99,1,cash
EARN-06120,W-0110,2026-05-06,E-0032,evening,8.9,182.25,4.15,19.33,167.07,0,payroll_card
EARN-06121,W-0110,2026-05-07,E-0032,day,7.9,210.06,6.44,19.56,196.94,0,direct_deposit
EARN-06122,W-0110,2026-05-10,E-0032,evening,6.4,162.79,2.51,17.7,147.6,0,payroll_card
EARN-06123,W-0110,2026-05-11,E-0032,night,6.0,179.57,5.32,23.42,161.47,0,cash
EARN-06124,W-0110,2026-05-12,E-0032,evening,8.6,201.22,6.44,22.23,185.43,1,cheque
EARN-06125,W-0110,2026-05-13,E-0032,day,6.7,187.51,5.06,9.77,182.8,1,payroll_card
EARN-06126,W-0110,2026-05-14,E-0032,day,9.1,190.37,3.74,10.33,183.78,0,cash
EARN-06127,W-0110,2026-05-15,E-0032,day,7.6,176.27,6.73,19.86,163.14,1,direct_deposit
EARN-06128,W-0110,2026-05-18,E-0032,split,7.4,160.76,4.06,15.85,148.97,1,direct_deposit
EARN-06129,W-0110,2026-05-19,E-0032,day,9.1,208.3,6.76,14.37,200.69,0,direct_deposit
EARN-06130,W-0110,2026-05-21,E-0032,night,8.4,236.66,8.69,18.47,226.88,0,cheque
EARN-06131,W-0110,2026-05-22,E-0032,day,8.1,243.69,8.05,9.1,242.64,0,direct_deposit
EARN-06132,W-0110,2026-05-23,E-0032,day,5.6,219.76,4.88,16.59,208.05,0,cheque
EARN-06133,W-0110,2026-05-25,E-0032,evening,6.2,176.47,7.26,8.69,175.04,0,cheque
EARN-06134,W-0110,2026-05-26,E-0032,day,8.2,196.67,7.91,11.81,192.77,0,cash
EARN-06135,W-0110,2026-05-29,E-0032,day,5.2,181.9,5.66,20.44,167.12,0,payroll_card
EARN-06136,W-0110,2026-06-01,E-0032,day,5.1,197.42,7.95,14.83,190.54,1,payroll_card
EARN-06137,W-0110,2026-06-02,E-0032,day,9.5,202.44,5.65,17.51,190.58,1,payroll_card
EARN-06138,W-0110,2026-06-03,E-0032,day,9.0,172.0,5.9,8.11,169.79,0,payroll_card
EARN-06139,W-0110,2026-06-05,E-0032,split,7.3,197.58,4.51,11.77,190.32,0,cash
EARN-06140,W-0110,2026-06-06,E-0032,day,7.6,212.84,3.66,14.69,201.81,1,cheque
EARN-06141,W-0110,2026-06-08,E-0032,day,8.9,224.22,3.63,23.34,204.51,1,direct_deposit
EARN-06142,W-0110,2026-06-10,E-0032,day,7.2,192.89,4.59,13.45,184.03,0,payroll_card
EARN-06143,W-0110,2026-06-11,E-0032,evening,5.0,209.03,3.46,11.09,201.4,1,direct_deposit
EARN-06144,W-0110,2026-06-12,E-0032,day,9.1,193.84,7.97,14.48,187.33,1,cash
EARN-06145,W-0110,2026-06-13,E-0032,night,9.0,190.09,4.42,24.68,169.83,1,cash
EARN-06146,W-0110,2026-06-15,E-0032,day,9.1,187.22,6.91,19.28,174.85,0,cash
EARN-06147,W-0110,2026-06-17,E-0032,evening,5.4,204.03,3.23,8.27,198.99,0,cash
EARN-06148,W-0110,2026-06-22,E-0032,day,6.7,211.64,5.39,20.9,196.13,0,payroll_card
EARN-06149,W-0110,2026-06-23,E-0032,day,6.4,221.17,4.96,13.42,212.71,1,cash
EARN-06150,W-0110,2026-06-24,E-0032,split,7.2,182.19,5.44,9.4,178.23,0,cash
EARN-06151,W-0110,2026-06-25,E-0032,split,8.3,188.36,5.24,24.43,169.17,1,cash
EARN-06152,W-0110,2026-06-28,E-0032,day,6.5,194.19,3.1,21.35,175.94,1,payroll_card
EARN-06153,W-0111,2026-04-01,E-0027,day,9.4,194.9,5.13,13.71,186.32,0,payroll_card
EARN-06154,W-0111,2026-04-03,E-0027,evening,6.0,160.12,4.43,11.95,152.6,1,cash
EARN-06155,W-0111,2026-04-04,E-0027,evening,8.3,189.7,5.2,21.1,173.8,0,payroll_card
EARN-06156,W-0111,2026-04-06,E-0027,day,6.6,190.62,8.46,22.58,176.5,0,direct_deposit
EARN-06157,W-0111,2026-04-07,E-0027,day,5.1,196.69,7.65,9.59,194.75,0,direct_deposit
EARN-06158,W-0111,2026-04-09,E-0027,day,8.4,175.31,9.13,22.48,161.96,0,direct_deposit
EARN-06159,W-0111,2026-04-10,E-0027,day,5.1,149.45,7.07,18.14,138.38,0,cheque
EARN-06160,W-0111,2026-04-12,E-0027,day,5.3,160.27,5.91,12.29,153.89,0,cash
EARN-06161,W-0111,2026-04-15,E-0027,day,9.0,160.86,3.89,21.0,143.75,1,direct_deposit
EARN-06162,W-0111,2026-04-16,E-0027,evening,5.1,162.7,7.68,13.85,156.53,0,direct_deposit
EARN-06163,W-0111,2026-04-19,E-0027,day,8.1,116.22,5.22,10.3,111.14,0,direct_deposit
EARN-06164,W-0111,2026-04-20,E-0027,split,9.0,223.15,7.5,13.77,216.88,0,cheque
EARN-06165,W-0111,2026-04-22,E-0027,split,8.4,184.61,8.39,21.45,171.55,1,cash
EARN-06166,W-0111,2026-04-24,E-0027,split,8.8,158.43,8.24,14.49,152.18,1,cash
EARN-06167,W-0111,2026-04-26,E-0027,night,7.1,193.63,8.46,17.99,184.1,1,payroll_card
EARN-06168,W-0111,2026-04-27,E-0027,night,6.1,229.8,6.29,22.58,213.51,1,direct_deposit
EARN-06169,W-0111,2026-04-28,E-0027,day,6.1,166.58,6.92,12.15,161.35,0,payroll_card
EARN-06170,W-0111,2026-04-29,E-0027,day,6.3,219.87,4.7,19.04,205.53,1,direct_deposit
EARN-06171,W-0111,2026-05-01,E-0027,evening,8.0,211.45,9.31,8.78,211.98,0,cheque
EARN-06172,W-0111,2026-05-04,E-0027,day,9.4,132.04,2.94,24.34,110.64,0,payroll_card
EARN-06173,W-0111,2026-05-05,E-0027,evening,5.6,186.51,5.3,9.22,182.59,1,payroll_card
EARN-06174,W-0111,2026-05-06,E-0027,day,6.1,240.98,7.48,13.37,235.09,0,cash
EARN-06175,W-0111,2026-05-07,E-0027,day,8.3,166.45,3.49,9.2,160.74,1,cash
EARN-06176,W-0111,2026-05-08,E-0027,evening,8.7,137.06,3.86,19.46,121.46,0,direct_deposit
EARN-06177,W-0111,2026-05-09,E-0027,night,5.5,191.2,9.87,17.22,183.85,1,payroll_card
EARN-06178,W-0111,2026-05-12,E-0027,day,7.5,233.99,11.66,11.95,233.7,1,cash
EARN-06179,W-0111,2026-05-14,E-0027,day,9.3,175.22,8.13,19.94,163.41,1,cash
EARN-06180,W-0111,2026-05-15,E-0027,day,5.6,165.56,3.55,20.87,148.24,1,direct_deposit
EARN-06181,W-0111,2026-05-16,E-0027,evening,5.0,170.93,3.7,21.32,153.31,1,payroll_card
EARN-06182,W-0111,2026-05-18,E-0027,evening,8.5,182.24,4.31,15.71,170.84,0,direct_deposit
EARN-06183,W-0111,2026-05-19,E-0027,evening,6.6,192.23,10.49,18.14,184.58,0,cash
EARN-06184,W-0111,2026-05-20,E-0027,split,5.3,227.65,5.7,16.89,216.46,0,payroll_card
EARN-06185,W-0111,2026-05-21,E-0027,night,6.3,145.66,4.69,18.72,131.63,0,cash
EARN-06186,W-0111,2026-05-22,E-0027,day,8.2,180.47,6.92,11.64,175.75,1,cash
EARN-06187,W-0111,2026-05-25,E-0027,evening,5.4,140.14,5.37,9.64,135.87,0,cash
EARN-06188,W-0111,2026-05-28,E-0027,day,6.4,172.57,6.82,12.22,167.17,1,cheque
EARN-06189,W-0111,2026-05-30,E-0027,evening,8.8,171.8,8.15,20.19,159.76,1,payroll_card
EARN-06190,W-0111,2026-06-01,E-0027,day,6.2,198.0,8.64,13.42,193.22,0,direct_deposit
EARN-06191,W-0111,2026-06-02,E-0027,evening,8.9,166.29,7.22,10.77,162.74,1,cheque
EARN-06192,W-0111,2026-06-03,E-0027,evening,5.8,183.44,8.38,8.92,182.9,1,payroll_card
EARN-06193,W-0111,2026-06-04,E-0027,day,6.3,94.95,3.12,16.7,81.37,0,direct_deposit
EARN-06194,W-0111,2026-06-07,E-0027,day,8.9,202.01,7.19,16.0,193.2,1,payroll_card
EARN-06195,W-0111,2026-06-08,E-0027,day,9.1,187.21,4.39,11.31,180.29,0,cheque
EARN-06196,W-0111,2026-06-09,E-0027,day,6.2,206.63,8.24,22.99,191.88,1,direct_deposit
EARN-06197,W-0111,2026-06-11,E-0027,evening,5.4,154.62,7.84,15.76,146.7,0,payroll_card
EARN-06198,W-0111,2026-06-12,E-0027,split,7.3,142.26,3.97,8.62,137.61,0,direct_deposit
EARN-06199,W-0111,2026-06-15,E-0027,night,7.8,160.03,4.05,14.08,150.0,1,direct_deposit
EARN-06200,W-0111,2026-06-16,E-0027,day,6.0,169.46,8.16,22.95,154.67,0,direct_deposit
EARN-06201,W-0111,2026-06-19,E-0027,split,8.3,159.45,5.76,18.41,146.8,0,cash
EARN-06202,W-0111,2026-06-20,E-0027,night,6.5,176.76,8.26,8.09,176.93,1,cash
EARN-06203,W-0111,2026-06-22,E-0027,day,8.5,222.8,8.06,12.11,218.75,0,direct_deposit
EARN-06204,W-0111,2026-06-24,E-0027,evening,8.9,209.64,4.96,17.11,197.49,1,payroll_card
EARN-06205,W-0111,2026-06-26,E-0027,day,5.2,153.51,4.66,12.65,145.52,0,payroll_card
EARN-06206,W-0111,2026-06-27,E-0027,day,5.0,126.57,5.41,21.81,110.17,0,direct_deposit
EARN-06207,W-0111,2026-06-29,E-0027,day,6.1,196.29,7.41,21.24,182.46,1,direct_deposit
EARN-06208,W-0111,2026-06-30,E-0027,evening,5.2,181.75,6.06,13.29,174.52,0,cash
EARN-06209,W-0112,2026-04-01,E-0004,day,8.8,224.91,0.0,23.41,201.5,0,payroll_card
EARN-06210,W-0112,2026-04-02,E-0004,day,5.4,222.68,0.0,21.3,201.38,1,cheque
EARN-06211,W-0112,2026-04-05,E-0004,day,6.3,224.18,0.0,15.18,209.0,1,payroll_card
EARN-06212,W-0112,2026-04-06,E-0004,day,5.2,216.17,0.0,15.64,200.53,0,payroll_card
EARN-06213,W-0112,2026-04-07,E-0004,day,9.4,215.41,0.0,11.34,204.07,0,cash
EARN-06214,W-0112,2026-04-08,E-0004,split,8.3,227.16,0.0,23.45,203.71,0,payroll_card
EARN-06215,W-0112,2026-04-09,E-0004,split,6.9,211.66,0.0,22.99,188.67,1,payroll_card
EARN-06216,W-0112,2026-04-10,E-0004,day,8.2,254.98,0.0,12.2,242.78,0,payroll_card
EARN-06217,W-0112,2026-04-11,E-0004,day,8.8,202.64,0.0,17.35,185.29,0,direct_deposit
EARN-06218,W-0112,2026-04-12,E-0004,day,6.6,229.97,0.0,14.36,215.61,0,payroll_card
EARN-06219,W-0112,2026-04-14,E-0004,day,5.8,232.25,0.0,13.23,219.02,0,direct_deposit
EARN-06220,W-0112,2026-04-16,E-0004,day,6.9,199.39,0.0,19.76,179.63,0,direct_deposit
EARN-06221,W-0112,2026-04-20,E-0004,day,8.0,200.4,0.0,18.21,182.19,0,cash
EARN-06222,W-0112,2026-04-21,E-0004,day,7.7,239.8,0.0,16.76,223.04,1,cash
EARN-06223,W-0112,2026-04-24,E-0004,day,7.5,202.32,0.0,23.95,178.37,1,cash
EARN-06224,W-0112,2026-04-27,E-0004,evening,7.1,238.26,0.0,14.91,223.35,1,direct_deposit
EARN-06225,W-0112,2026-04-28,E-0004,day,7.2,198.64,0.0,9.22,189.42,1,cheque
EARN-06226,W-0112,2026-04-29,E-0004,day,7.8,230.45,0.0,19.77,210.68,1,payroll_card
EARN-06227,W-0112,2026-04-30,E-0004,evening,6.9,235.27,0.0,13.93,221.34,0,cash
EARN-06228,W-0112,2026-05-01,E-0004,evening,8.6,215.34,0.0,19.61,195.73,0,direct_deposit
EARN-06229,W-0112,2026-05-06,E-0004,day,5.2,226.12,0.0,11.0,215.12,0,payroll_card
EARN-06230,W-0112,2026-05-07,E-0004,day,8.9,234.4,0.0,21.74,212.66,0,cheque
EARN-06231,W-0112,2026-05-08,E-0004,day,5.9,240.05,0.0,15.38,224.67,0,cash
EARN-06232,W-0112,2026-05-09,E-0004,day,7.4,236.51,0.0,13.99,222.52,1,payroll_card
EARN-06233,W-0112,2026-05-10,E-0004,split,5.2,198.36,0.0,10.94,187.42,0,cheque
EARN-06234,W-0112,2026-05-11,E-0004,day,8.6,220.68,0.0,10.53,210.15,0,cheque
EARN-06235,W-0112,2026-05-12,E-0004,day,7.6,237.56,0.0,20.2,217.36,1,cash
EARN-06236,W-0112,2026-05-14,E-0004,day,7.7,231.6,0.0,22.68,208.92,0,direct_deposit
EARN-06237,W-0112,2026-05-15,E-0004,day,7.9,211.62,0.0,24.18,187.44,1,cash
EARN-06238,W-0112,2026-05-16,E-0004,day,9.4,246.31,0.0,11.53,234.78,0,cheque
EARN-06239,W-0112,2026-05-18,E-0004,split,8.7,208.91,0.0,20.78,188.13,1,payroll_card
EARN-06240,W-0112,2026-05-19,E-0004,day,6.3,213.33,0.0,8.82,204.51,0,payroll_card
EARN-06241,W-0112,2026-05-21,E-0004,day,8.5,209.47,0.0,14.0,195.47,0,direct_deposit
EARN-06242,W-0112,2026-05-25,E-0004,day,8.2,255.04,0.0,9.67,245.37,0,payroll_card
EARN-06243,W-0112,2026-05-26,E-0004,day,7.6,209.47,0.0,21.55,187.92,1,cheque
EARN-06244,W-0112,2026-05-27,E-0004,evening,8.4,244.28,0.0,13.29,230.99,0,cheque
EARN-06245,W-0112,2026-05-28,E-0004,evening,9.2,187.83,0.0,9.32,178.51,0,payroll_card
EARN-06246,W-0112,2026-06-01,E-0004,night,5.9,230.7,0.0,21.88,208.82,1,cash
EARN-06247,W-0112,2026-06-02,E-0004,day,7.9,210.6,0.0,13.57,197.03,0,cheque
EARN-06248,W-0112,2026-06-03,E-0004,split,9.4,239.55,0.0,12.2,227.35,0,payroll_card
EARN-06249,W-0112,2026-06-04,E-0004,evening,9.4,192.62,0.0,15.67,176.95,0,direct_deposit
EARN-06250,W-0112,2026-06-05,E-0004,evening,7.4,230.93,0.0,24.26,206.67,1,cheque
EARN-06251,W-0112,2026-06-07,E-0004,day,5.4,216.88,0.0,8.13,208.75,1,payroll_card
EARN-06252,W-0112,2026-06-09,E-0004,split,6.8,211.72,0.0,9.87,201.85,1,cheque
EARN-06253,W-0112,2026-06-11,E-0004,day,9.1,224.65,0.0,22.99,201.66,0,cheque
EARN-06254,W-0112,2026-06-14,E-0004,night,5.7,204.69,0.0,12.54,192.15,0,cheque
EARN-06255,W-0112,2026-06-15,E-0004,day,8.4,241.71,0.0,19.05,222.66,1,direct_deposit
EARN-06256,W-0112,2026-06-16,E-0004,day,6.8,216.3,0.0,14.97,201.33,0,payroll_card
EARN-06257,W-0112,2026-06-17,E-0004,split,5.6,208.42,0.0,13.66,194.76,1,payroll_card
EARN-06258,W-0112,2026-06-19,E-0004,evening,6.0,221.58,0.0,15.1,206.48,0,cash
EARN-06259,W-0112,2026-06-23,E-0004,day,6.2,195.95,0.0,23.98,171.97,1,cheque
EARN-06260,W-0112,2026-06-24,E-0004,evening,6.9,213.06,0.0,15.43,197.63,1,payroll_card
EARN-06261,W-0112,2026-06-25,E-0004,day,8.2,234.49,0.0,9.78,224.71,0,cash
EARN-06262,W-0112,2026-06-27,E-0004,evening,7.9,217.75,0.0,14.38,203.37,0,cheque
EARN-06263,W-0112,2026-06-29,E-0004,day,8.0,210.46,0.0,12.31,198.15,1,direct_deposit
EARN-06264,W-0112,2026-06-30,E-0004,day,5.1,211.98,0.0,22.35,189.63,0,cash
EARN-06265,W-0113,2026-04-01,E-0003,day,6.9,185.52,39.71,10.23,215.0,0,payroll_card
EARN-06266,W-0113,2026-04-04,E-0003,night,5.6,190.48,29.94,17.1,203.32,0,direct_deposit
EARN-06267,W-0113,2026-04-06,E-0003,evening,5.6,197.15,37.79,21.7,213.24,0,cash
EARN-06268,W-0113,2026-04-07,E-0003,day,6.2,236.41,49.2,22.16,263.45,1,cash
EARN-06269,W-0113,2026-04-08,E-0003,night,8.0,187.61,40.24,13.12,214.73,0,cheque
EARN-06270,W-0113,2026-04-09,E-0003,day,6.5,165.29,29.43,23.59,171.13,0,cash
EARN-06271,W-0113,2026-04-10,E-0003,day,8.2,196.07,38.74,12.53,222.28,0,direct_deposit
EARN-06272,W-0113,2026-04-13,E-0003,evening,7.3,127.82,11.64,14.04,125.42,0,cash
EARN-06273,W-0113,2026-04-14,E-0003,day,7.4,208.83,41.26,8.5,241.59,0,direct_deposit
EARN-06274,W-0113,2026-04-15,E-0003,day,5.6,192.66,24.08,9.11,207.63,1,direct_deposit
EARN-06275,W-0113,2026-04-16,E-0003,day,5.9,196.66,22.0,10.72,207.94,1,cash
EARN-06276,W-0113,2026-04-17,E-0003,night,8.6,169.02,25.73,23.74,171.01,0,payroll_card
EARN-06277,W-0113,2026-04-18,E-0003,day,5.5,179.84,34.13,19.01,194.96,0,direct_deposit
